year_mon_day,hour,wind_dir_avg_10,wind_speed_h_avg,wind_speed_avg_10,air_pressure,humidity,full_datetime
20180108,21,90.71450475800233,90.71428571428571,93.57142857142857,10210.5,66.85714285714286,2018-01-08-21
20180108,22,94.28081141592797,88.57142857142857,87.14285714285714,10205.25,69.0,2018-01-08-22
20180108,23,91.44285425861167,82.14285714285714,80.71428571428571,10197.25,72.57142857142857,2018-01-08-23
20180108,24,92.8651627383384,77.85714285714286,80.0,10188.25,75.28571428571429,2018-01-08-24
20180109,1,96.43034733322027,78.57142857142857,80.0,10177.0,76.71428571428571,2018-01-09-01
20180109,2,93.56184938821806,77.85714285714286,77.14285714285714,10168.75,78.71428571428571,2018-01-09-02
20180109,3,97.12856122923269,75.71428571428571,69.28571428571429,10163.75,79.57142857142857,2018-01-09-03
20180109,4,95.70347164740038,71.42857142857143,71.42857142857143,10151.75,81.0,2018-01-09-04
20180109,5,97.15359730717122,73.57142857142857,72.14285714285714,10144.0,81.14285714285714,2018-01-09-05
20180109,6,96.41487758166053,67.85714285714286,65.71428571428571,10136.75,82.57142857142857,2018-01-09-06
20180109,7,102.12225766478844,66.42857142857143,67.14285714285714,10130.0,83.71428571428571,2018-01-09-07
20180109,8,103.49897967340817,67.14285714285714,65.71428571428571,10124.0,84.71428571428571,2018-01-09-08
20180109,9,105.59617028121738,65.71428571428571,64.28571428571429,10118.5,84.71428571428571,2018-01-09-09
20180109,10,109.15011347975359,60.0,58.57142857142857,10113.5,84.57142857142857,2018-01-09-10
20180109,11,114.16666462793141,59.285714285714285,57.857142857142854,10104.0,83.57142857142857,2018-01-09-11
20180109,12,120.61191496379449,57.857142857142854,55.0,10094.75,84.28571428571429,2018-01-09-12
20180109,13,134.86599833708286,54.285714285714285,49.285714285714285,10089.0,83.71428571428571,2018-01-09-13
20180109,14,137.131242957052,49.285714285714285,50.0,10084.25,85.57142857142857,2018-01-09-14
20180109,15,143.30231791683528,51.42857142857143,48.57142857142857,10081.0,87.57142857142857,2018-01-09-15
20180109,16,147.41932376381848,52.857142857142854,53.57142857142857,10081.75,89.0,2018-01-09-16
20180109,17,150.11783656241587,52.857142857142854,50.714285714285715,10081.75,89.85714285714286,2018-01-09-17
20180109,18,158.14771441628486,52.142857142857146,51.42857142857143,10081.0,90.0,2018-01-09-18
20180109,19,163.03012426173538,52.142857142857146,50.0,10081.25,90.85714285714286,2018-01-09-19
20180109,20,164.77728791188096,50.0,49.285714285714285,10079.5,91.71428571428571,2018-01-09-20
20180109,21,168.42672280841376,50.714285714285715,50.0,10080.0,92.28571428571429,2018-01-09-21
20180109,22,164.876542830513,46.42857142857143,46.42857142857143,10080.0,94.14285714285714,2018-01-09-22
20180109,23,158.49553586712875,41.42857142857143,42.857142857142854,10078.75,94.85714285714286,2018-01-09-23
20180109,24,157.4410045163748,43.57142857142857,47.142857142857146,10077.25,94.57142857142857,2018-01-09-24
20180110,1,156.47889385279058,42.142857142857146,42.142857142857146,10076.0,95.14285714285714,2018-01-10-01
20180110,2,153.58681584199064,40.714285714285715,40.714285714285715,10072.75,94.71428571428571,2018-01-10-02
20180110,3,149.2491678849143,42.142857142857146,43.57142857142857,10072.0,94.71428571428571,2018-01-10-03
20180110,4,145.61737790516486,44.285714285714285,43.57142857142857,10071.0,95.0,2018-01-10-04
20180110,5,143.40870262833184,45.0,47.857142857142854,10069.0,95.71428571428571,2018-01-10-05
